word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PUNCT,SCONJ,VERB,X
false,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patriotism,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
affront,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
subgenre,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
auto,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2
sacramental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
outdoors,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
solemnly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
eucharistic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cart,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pull,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
municipality,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
scriptural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wagon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
superbly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
allegory,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
nonsacramental,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accuse,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
irreverence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
prohibit,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
decree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
chronologically,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
welfare,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lesson,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
nationalistic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troublesome,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
writ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ayme,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
methode,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
obedience,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
shew,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
untimely,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tumult,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
commotion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
insurrection,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
estate,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
exhort,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
allegeance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dehorte,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
trayterous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fellonious,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stratagem,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
overthrow,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
renowne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
debut,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cloak,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
comedia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
capa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
espada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dagger,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
upper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrigue,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
cavalier,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pundonor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
valet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gracioso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
renunciation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
alarm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
espionage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
comédie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
larmoyante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
tearful,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
decay,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
virtuous,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distressing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crisis,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
unrewarded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fashionable,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drame,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sicilian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
philosophic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dialectically,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tenet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
platonic,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coolly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
humanism,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
unsuspected,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
controversial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
economic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sporadically,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
imaginaire,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
middleor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reintroduce,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sordid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apprentice,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pave,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
isolated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reduced,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guinea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pig,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shattering,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
precept,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
droll,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
drollery,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
circumvent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
merry,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conceit,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
bounce,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
digger,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
allegorically,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sermon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
attendant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hocking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rope,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hock,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
capture,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forfeit,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
defray,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
parish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bishop,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
program,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
educational,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
disseminate,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
modest,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jesuit,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
decorously,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
elaboration,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
relax,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
martyr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pagan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reinterpret,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stagecraft,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
orchestra,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
luxury,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
anti,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
temporarily,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
incidental,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
processional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genesis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
trope,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
concordia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
morning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
prophesy,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
announce,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
colourful,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sever,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sponsorship,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vicissitude,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
villainous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
triumphant,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blooded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
focusse,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
melodramatic,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
upheaval,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pioneer,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
exponent,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
mystère,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
utterly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
habitually,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tremendously,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
welcome,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
divert,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
snowstorm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
conflagration,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
earthquake,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
perfunctorily,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sentimentally,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
serial,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
chase,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interpolate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
poetical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repentance,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
raising,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
interpolation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
czech,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
introductory,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entry,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
prophet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
patriarch,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bohemian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nondramatic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
des,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
elaborated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
last,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
week,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
debase,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ecclesiastical,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bavarian,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spare,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
epidemic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
decennial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
franco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prussian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ban,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
roofed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
semitic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prefatory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supplementary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
epilogue,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
prologo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
explanatory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elaborately,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
homily,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dumb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
novice,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
holy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scripture,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
conduct,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
inextricably,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rappresentazioni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
florentine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pantomime,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
explanation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sotie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
sottie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
badinage,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sot,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jacket,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dunce,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cap,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
clerk,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
permanent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
weapon,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
existentialist,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
assessment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
absurdist,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pessimistic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vainly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bewildered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anxious,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frantically,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
busyness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
underscore,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
timeless,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
circular,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tramp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dislocated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cliche,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sequitur,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bald,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
purposeless,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distress,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
vaudeville,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
expressionist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flouting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
apt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
preoccupation,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
mainstream,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
winner,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
settle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
farmworker,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
underground,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trilogy,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
sparsely,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
concentration,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
playlet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dramaticule,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lessness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
twice,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
denote,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
minute,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
determination,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pare,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
trivium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
amphitryon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
arousal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
compassion,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
judiciously,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
neoclassicism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mixing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
edict,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reworking,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
nineteenth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
espouse,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
undergo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
revision,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
intermingle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
interlude,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
highlight,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
inherent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
synonymously,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
emptiness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
meaninglessness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
classicist,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
redefine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adhere,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
polemic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
span,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
singleness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
era,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
evening,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
catcall,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
switch,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
esteem,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
screenwriter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
forcefully,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
injustice,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
exploitation,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
selfishness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reviewer,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
agent,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
schoolteacher,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lesbianism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
infighting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
testify,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
memoir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
longtime,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unscrupulous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
honest,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secret,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
steal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
contrivance,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
mechanic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
playmaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
assistant,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
libretto,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
succinctly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
emancipation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
precursor,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
frankly,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
corrective,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
slacken,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
revel,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
rite,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
phallic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bent,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
doing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ignoble,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lowly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feigned,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pseudotragic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rant,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
consciously,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
vulgar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ludicrous,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monstrous,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unnatural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
absurdity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
excuse,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
deviate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lurk,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
canon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
masquerade,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
festive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harmony,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
creatural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
instinct,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sundry,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discontent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
contradictory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dualism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sobriety,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
forever,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
infirmity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
flesh,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
duality,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
incongruous,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unscientific,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comical,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
painless,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laughable,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
declare,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
dualistic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bodily,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capacity,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
contradict,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hollow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vicious,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darken,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
deepen,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gaze,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
penetrate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
discontinuity,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
coherence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
discrepancy,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
apprehension,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pretension,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
hollowness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
viciousness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scheming,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
calculated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exclusively,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
satisfaction,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
goodwill,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
trade,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
grudge,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mistress,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
academician,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bureaucrat,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
flash,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
theatricalism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
technically,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rewriting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ideologist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ambiguous,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
noires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lightly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
inconsistent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
calculatedly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
foil,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
naturalness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wonderful,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reunion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unimportant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thank,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
plangent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obstacle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
