word,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,PUNCT,SCONJ,VERB,X
unimportant,1,0,0,0,0,0,0,0,0,0,0,0
polypoid,1,0,0,0,0,0,0,0,0,0,0,0
provoke,0,0,0,0,0,0,0,0,0,0,1,0
scurvy,0,0,0,0,0,0,1,0,0,0,0,0
hemophilia,0,0,0,0,0,0,1,0,0,0,0,0
occasion,0,0,0,0,0,0,1,0,0,0,0,0
tennis,0,0,0,0,0,0,1,0,0,0,0,0
player,0,0,0,0,0,0,1,0,0,0,0,0
images,0,0,0,0,0,0,0,0,1,0,0,0
oropharyngeal,5,0,0,0,0,0,0,0,0,0,0,0
squamous,1,0,0,0,0,0,0,0,0,0,0,0
risk,0,0,0,0,0,0,6,0,0,0,0,0
sixfold,0,0,1,0,0,0,0,0,0,0,0,0
cigarette,0,0,0,0,0,0,1,0,0,0,0,0
cigar,0,0,0,0,0,0,1,0,0,0,0,0
pipe,0,0,0,0,0,0,1,0,0,0,0,0
papillomavirus,0,0,0,0,0,0,1,0,0,0,0,0
infect,0,0,0,0,0,0,0,0,0,0,1,0
ultraviolet,1,0,0,0,0,0,0,0,0,0,0,0
sun,0,0,0,0,0,0,1,0,0,0,0,0
sore,0,0,0,0,0,0,1,0,0,0,0,0
visual,5,0,0,0,0,0,0,0,0,0,0,0
leukoplakia,0,0,0,0,0,0,1,0,0,0,0,0
erythroplakia,0,0,0,0,0,0,1,0,0,0,0,0
virtually,0,0,1,0,0,0,0,0,0,0,0,0
suspected,1,0,0,0,0,0,0,0,0,0,0,0
biopsy,0,0,0,0,0,0,1,0,0,0,0,0
visually,0,0,1,0,0,0,0,0,0,0,0,0
mirror,0,0,0,0,0,0,3,0,0,0,0,0
laryngoscope,0,0,0,0,0,0,3,0,0,0,0,0
lens,0,0,0,0,0,0,1,0,0,0,0,0
anesthesia,0,0,0,0,0,0,2,0,0,0,0,0
scan,0,0,0,0,0,0,1,0,0,0,0,0
mri,0,0,0,0,0,0,1,0,0,0,0,0
barium,0,0,0,0,0,0,1,0,0,0,0,0
image,0,0,0,0,0,0,1,0,0,0,0,0
situ,0,0,0,0,0,0,1,0,0,0,0,0
iii,0,0,0,0,0,0,0,1,0,0,0,0
chemotherapy,0,0,0,0,0,0,1,0,0,0,0,0
minimize,0,0,0,0,0,0,0,0,0,0,1,0
superficial,1,0,0,0,0,0,0,0,0,0,0,0
shave,0,0,0,0,0,0,0,0,0,0,1,0
mandible,1,0,0,0,0,0,0,0,0,0,0,0
resection,0,0,0,0,0,0,1,0,0,0,0,0
maxillectomy,0,0,0,0,0,0,1,0,0,0,0,0
reconstructive,1,0,0,0,0,0,0,0,0,0,0,0
hygiene,0,0,0,0,0,0,1,0,0,0,0,0
student,0,0,0,0,0,0,1,0,0,0,0,0
beam,0,0,0,0,0,0,1,0,0,0,0,0
radioactive,1,0,0,0,0,0,0,0,0,0,0,0
pellet,0,0,0,0,0,0,1,0,0,0,0,0
consumption,0,0,0,0,0,0,1,0,0,0,0,0
diet,0,0,0,0,0,0,1,0,0,0,0,0
swollen,1,0,0,0,0,0,0,0,0,0,0,0
homemade,1,0,0,0,0,0,0,0,0,0,0,0
snuff,0,0,0,0,0,0,1,0,0,0,0,0
carcinogenic,1,0,0,0,0,0,0,0,0,0,0,0
woodworker,0,0,0,0,0,0,1,0,0,0,0,0
furniture,0,0,0,0,0,0,1,0,0,0,0,0
industry,0,0,0,0,0,0,1,0,0,0,0,0
assess,0,0,0,0,0,0,0,0,0,0,2,0
sophisticated,1,0,0,0,0,0,0,0,0,0,0,0
formal,2,0,0,0,0,0,0,0,0,0,0,0
discipline,0,0,0,0,0,0,1,0,0,0,0,0
tremendous,1,0,0,0,0,0,0,0,0,0,0,0
otorhinolaryngology,0,0,0,0,0,0,1,0,0,0,0,0
systematic,1,0,0,0,0,0,0,0,0,0,0,0
invent,0,0,0,0,0,0,0,0,0,0,1,0
spanish,1,0,0,0,0,0,0,0,0,0,0,0
singing,0,0,0,0,0,0,1,0,0,0,0,0
teacher,0,0,0,0,0,0,3,0,0,0,0,0
adopt,0,0,0,0,0,0,0,0,0,0,2,0
undertake,0,0,0,0,0,0,0,0,0,0,1,0
rhinology,0,0,0,0,0,0,1,0,0,0,0,0
assistant,0,0,0,0,0,0,1,0,0,0,0,0
laryngoscopic,1,0,0,0,0,0,0,0,0,0,0,0
illumination,0,0,0,0,0,0,1,0,0,0,0,0
pioneer,0,0,0,0,0,0,0,0,0,0,1,0
powered,1,0,0,0,0,0,0,0,0,0,0,0
binocular,1,0,0,0,0,0,0,0,0,0,0,0
corrective,2,0,0,0,0,0,0,0,0,0,0,0
achievement,0,0,0,0,0,0,1,0,0,0,0,0
acuity,0,0,0,0,0,0,1,0,0,0,0,0
optic,0,0,0,0,0,0,1,0,0,0,0,0
endoscope,0,0,0,0,0,0,2,0,0,0,0,0
visualize,0,0,0,0,0,0,0,0,0,0,1,0
nasopharyngolaryngoscope,0,0,0,0,0,0,1,0,0,0,0,0
indirect,1,0,0,0,0,0,0,0,0,0,0,0
visualization,0,0,0,0,0,0,1,0,0,0,0,0
electroacoustic,1,0,0,0,0,0,0,0,0,0,0,0
approximate,1,0,0,0,0,0,0,0,0,0,0,0
answer,0,0,0,0,0,0,1,0,0,0,0,0
clicking,0,0,0,0,0,0,1,0,0,0,0,0
coin,0,0,0,0,0,0,1,0,0,0,0,0
conversational,2,0,0,0,0,0,0,0,0,0,0,0
examiner,0,0,0,0,0,0,6,0,0,0,0,0
qualitative,1,0,0,0,0,0,0,0,0,0,0,0
assessment,0,0,0,0,0,0,1,0,0,0,0,0
exploit,0,0,0,0,0,0,0,0,0,0,1,0
ask,0,0,0,0,0,0,0,0,0,0,3,0
prong,0,0,0,0,0,0,1,0,0,0,0,0
extraneous,3,0,0,0,0,0,0,0,0,0,0,0
surrounding,0,0,0,0,0,0,2,0,0,0,0,0
valuable,2,0,0,0,0,0,0,0,0,0,0,0
introduction,0,0,0,0,0,0,1,0,0,0,0,0
pure,4,0,0,0,0,0,0,0,0,0,0,0
octave,0,0,0,0,0,0,3,0,0,0,0,0
oscillator,0,0,0,0,0,0,1,0,0,0,0,0
generator,0,0,0,0,0,0,1,0,0,0,0,0
amplifier,0,0,0,0,0,0,4,0,0,0,0,0
attenuator,0,0,0,0,0,0,1,0,0,0,0,0
earphone,0,0,0,0,0,0,3,0,0,0,0,0
loudspeaker,0,0,0,0,0,0,3,0,0,0,0,0
step,0,0,0,0,0,0,1,0,0,0,0,0
zero,0,0,0,0,0,0,0,1,0,0,0,0
favourable,1,0,0,0,0,0,0,0,0,0,0,0
shield,0,0,0,0,0,0,0,0,0,0,1,0
sit,0,0,0,0,0,0,0,0,0,0,1,0
instruction,0,0,0,0,0,0,6,0,0,0,0,0
graph,0,0,0,0,0,0,1,0,0,0,0,0
audiogram,0,0,0,0,0,0,5,0,0,0,0,0
calibrate,0,0,0,0,0,0,0,0,0,0,1,0
sizable,1,0,0,0,0,0,0,0,0,0,0,0
recruitment,0,0,0,0,0,0,4,0,0,0,0,0
uncomfortable,1,0,0,0,0,0,0,0,0,0,0,0
intolerable,1,0,0,0,0,0,0,0,0,0,0,0
indication,0,0,0,0,0,0,1,0,0,0,0,0
measurement,0,0,0,0,0,0,2,0,0,0,0,0
spondee,1,0,0,0,0,0,0,0,0,0,0,0
football,0,0,0,0,0,0,1,0,0,0,0,0
correctly,0,0,2,0,0,0,0,0,0,0,0,0
socially,0,0,1,0,0,0,0,0,0,0,0,0
score,0,0,0,0,0,0,1,0,0,0,1,0
select,0,0,0,0,0,0,0,0,0,0,1,0
monosyllabic,1,0,0,0,0,0,0,0,0,0,0,0
comfortable,1,0,0,0,0,0,0,0,0,0,0,0
percentage,0,0,0,0,0,0,1,0,0,0,0,0
unintelligible,1,0,0,0,0,0,0,0,0,0,0,0
overly,0,0,1,0,0,0,0,0,0,0,0,0
optimistic,1,0,0,0,0,0,0,0,0,0,0,0
ordinary,1,0,0,0,0,0,0,0,0,0,0,0
noisy,3,0,0,0,0,0,0,0,0,0,0,0
standardized,1,0,0,0,0,0,0,0,0,0,0,0
elaborate,1,0,0,0,0,0,0,0,0,0,0,0
interpretation,0,0,0,0,0,0,1,0,0,0,0,0
unclear,1,0,0,0,0,0,0,0,0,0,0,0
cooperate,0,0,0,0,0,0,0,0,0,0,1,0
needle,0,0,0,0,0,0,1,0,0,0,0,0
promontory,0,0,0,0,0,0,1,0,0,0,0,0
sampling,0,0,0,0,0,0,1,0,0,0,0,0
noninvasive,1,0,0,0,0,0,0,0,0,0,0,0
suitably,0,0,1,0,0,0,0,0,0,0,0,0
amplify,0,0,0,0,0,0,0,0,0,0,6,0
successive,1,0,0,0,0,0,0,0,0,0,0,0
seal,0,0,0,0,0,0,0,0,0,0,1,0
moderately,0,0,1,0,0,0,0,0,0,0,0,0
excursion,0,0,0,0,0,0,1,0,0,0,0,0
bridge,0,0,0,0,0,0,1,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,0,1,0
disarticulation,0,0,0,0,0,0,1,0,0,0,0,0
malleu,0,0,0,0,0,0,1,0,0,0,0,0
tympanometry,0,0,0,0,0,0,1,0,0,0,0,0
compliance,0,0,0,0,0,0,1,0,0,0,0,0
mumps,0,0,0,0,0,0,1,0,0,0,0,0
counseling,0,0,0,0,0,0,1,0,0,0,0,0
implantation,0,0,0,0,0,0,6,0,0,0,0,0
prosthesis,0,0,0,0,0,0,1,0,0,0,0,0
schooling,0,0,0,0,0,0,1,0,0,0,0,0
diction,0,0,0,0,0,0,1,0,0,0,0,0
substantially,0,0,1,0,0,0,0,0,0,0,0,0
repeatedly,0,0,1,0,0,0,0,0,0,0,0,0
significantly,0,0,1,0,0,0,0,0,0,0,0,0
understanding,0,0,0,0,0,0,3,0,0,0,0,0
obtainable,1,0,0,0,0,0,0,0,0,0,0,0
consult,0,0,0,0,0,0,0,0,0,0,1,0
entail,0,0,0,0,0,0,0,0,0,0,3,0
attentive,1,0,0,0,0,0,0,0,0,0,0,0
clue,0,0,0,0,0,0,1,0,0,0,0,0
speechreading,0,0,0,0,0,0,1,0,0,0,0,0
individually,0,0,1,0,0,0,0,0,0,0,0,0
lighting,0,0,0,0,0,0,1,0,0,0,0,0
monitoring,0,0,0,0,0,0,1,0,0,0,0,0
toneless,1,0,0,0,0,0,0,0,0,0,0,0
trumpet,0,0,0,0,0,0,1,0,0,0,0,0
orifice,0,0,0,0,0,0,1,0,0,0,0,0
principal,1,0,0,0,0,0,0,0,0,0,0,0
transistor,0,0,0,0,0,0,1,0,0,0,0,0
build,0,0,0,0,0,0,0,0,0,0,1,0
frame,0,0,0,0,0,0,1,0,0,0,0,0
eyeglass,0,0,0,0,0,0,1,0,0,0,0,0
requirement,0,0,0,0,0,0,1,0,0,0,0,0
variously,0,0,1,0,0,0,0,0,0,0,0,0
user,0,0,0,0,0,0,2,0,0,0,0,0
automatic,1,0,0,0,0,0,0,0,0,0,0,0
automatically,0,0,1,0,0,0,0,0,0,0,0,0
candidate,0,0,0,0,0,0,1,0,0,0,0,0
mini,0,0,0,0,0,0,1,0,0,0,0,0
processor,0,0,0,0,0,0,3,0,0,0,0,0
digital,1,0,0,0,0,0,0,0,0,0,0,0
version,0,0,0,0,0,0,1,0,0,0,0,0
transmitter,0,0,0,0,0,0,3,0,0,0,0,0
magnet,0,0,0,0,0,0,1,0,0,0,0,0
electromagnetic,1,0,0,0,0,0,0,0,0,0,0,0
radio,0,0,0,0,0,0,1,0,0,0,0,0
cable,0,0,0,0,0,0,1,0,0,0,0,0
mimic,0,0,0,0,0,0,0,0,0,0,1,0
discern,0,0,0,0,0,0,0,0,0,0,1,0
numbness,0,0,0,0,0,0,1,0,0,0,0,0
constant,2,0,0,0,0,0,0,0,0,0,0,0
refinement,0,0,0,0,0,0,1,0,0,0,0,0
multichannel,1,0,0,0,0,0,0,0,0,0,0,0
discreet,1,0,0,0,0,0,0,0,0,0,0,0
vast,1,0,0,0,0,0,0,0,0,0,0,0
strategy,0,0,0,0,0,0,2,0,0,0,0,0
onset,0,0,0,0,0,0,1,0,0,0,0,0
emphasize,0,0,0,0,0,0,0,0,0,0,1,0
mainly,0,0,1,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,0,1,0,0,0,0,0
television,0,0,0,0,0,0,3,0,0,0,0,0
delicately,0,0,1,0,0,0,0,0,0,0,0,0
nuanced,1,0,0,0,0,0,0,0,0,0,0,0
reinforce,0,0,0,0,0,0,0,0,0,0,1,0
augment,0,0,0,0,0,0,0,0,0,0,1,0
alphabet,0,0,0,0,0,0,1,0,0,0,0,0
spell,0,0,0,0,0,0,0,0,0,0,1,0
syntax,0,0,0,0,0,0,1,0,0,0,0,0
grammar,0,0,0,0,0,0,1,0,0,0,0,0
iraqi,1,0,0,0,0,0,0,0,0,0,0,0
girl,0,0,0,0,0,0,1,0,0,0,0,0
cue,0,0,0,0,0,0,1,0,0,0,1,0
instrumentation,0,0,0,0,0,0,1,0,0,0,0,0
videophone,0,0,0,0,0,0,1,0,0,0,0,0
doorbell,0,0,0,0,0,0,1,0,0,0,0,0
alarm,0,0,0,0,0,0,1,0,0,0,0,0
clock,0,0,0,0,0,0,1,0,0,0,0,0
everyday,1,0,0,0,0,0,0,0,0,0,0,0
convenient,1,0,0,0,0,0,0,0,0,0,0,0
audio,1,0,0,0,0,0,0,0,0,0,0,0
display,0,0,0,0,0,0,0,0,0,0,1,0
screen,0,0,0,0,0,0,1,0,0,0,0,0
moral,1,0,0,0,0,0,0,0,0,0,0,0
legal,1,0,0,0,0,0,0,0,0,0,0,0
prenatal,1,0,0,0,0,0,0,0,0,0,0,0
issue,0,0,0,0,0,0,2,0,0,0,0,0
intent,0,0,0,0,0,0,1,0,0,0,0,0
encourage,0,0,0,0,0,0,0,0,0,0,1,0
threat,0,0,0,0,0,0,1,0,0,0,0,0
iceberg,0,0,0,0,0,0,1,0,0,0,0,0
society,0,0,0,0,0,0,1,0,0,0,0,0
precedent,0,0,0,0,0,0,1,0,0,0,0,0
ahead,0,0,1,0,0,0,0,0,0,0,0,0
ongoing,1,0,0,0,0,0,0,0,0,0,0,0
embryological,1,0,0,0,0,0,0,0,0,0,0,0
equip,0,0,0,0,0,0,0,0,0,0,1,0
involved,1,0,0,0,0,0,0,0,0,0,0,0
dysfunctional,1,0,0,0,0,0,0,0,0,0,0,0
hypothalamus,0,0,0,0,0,0,1,0,0,0,0,0
hypogonadism,0,0,0,0,0,0,1,0,0,0,0,0
gonadotropinreleasing,0,0,0,0,0,0,1,0,0,0,0,0
genetically,0,0,1,0,0,0,0,0,0,0,0,0
complexity,0,0,0,0,0,0,2,0,0,0,0,0
interaction,0,0,0,0,0,0,1,0,0,0,0,0
mouse,0,0,0,0,0,0,1,0,0,0,0,0
deficit,0,0,0,0,0,0,1,0,0,0,0,0
interplay,0,0,0,0,0,0,1,0,0,0,0,0
tease,0,0,0,0,0,0,0,0,0,0,1,0
goal,0,0,0,0,0,0,1,0,0,0,0,0
