word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
overthrow,0,0,0,0,0,0,0,0,0,2,0
unpopular,1,0,0,0,0,0,0,0,0,0,0
nobleman,0,0,0,0,0,0,7,0,0,0,0
touch,0,0,0,0,0,0,1,0,0,0,0
irritate,0,0,0,0,0,0,0,0,0,1,0
quarrel,0,0,0,0,0,0,1,0,0,0,0
versus,0,1,0,0,0,0,0,0,0,0,0
integral,1,0,0,0,0,0,0,0,0,0,0
harass,0,0,0,0,0,0,0,0,0,1,0
forceful,1,0,0,0,0,0,0,0,0,0,0
conversion,0,0,0,0,0,0,2,0,0,0,0
conscript,0,0,0,0,0,0,1,0,0,3,0
insecurity,0,0,0,0,0,0,2,0,0,0,0
russo,5,0,0,0,0,0,0,0,0,0,0
empress,0,0,0,0,0,0,1,0,0,0,0
suzerainty,0,0,0,0,0,0,1,0,0,0,0
piece,0,0,0,0,0,0,1,0,0,0,0
bout,0,0,0,0,0,0,1,0,0,0,0
officer,0,0,0,0,0,0,20,0,0,0,0
colonel,0,0,0,0,0,0,2,0,0,0,0
detach,0,0,0,0,0,0,0,0,0,1,0
intellectual,0,0,0,0,0,0,2,0,0,0,0
circle,0,0,0,0,0,0,2,0,0,0,0
extravagance,0,0,0,0,0,0,1,0,0,0,0
unfounded,1,0,0,0,0,0,0,0,0,0,0
directive,0,0,0,0,0,0,1,0,0,0,0
imply,0,0,0,0,0,0,0,0,0,1,0
detachment,0,0,0,0,0,0,2,0,0,0,0
evacuate,0,0,0,0,0,0,0,0,0,2,0
strategy,0,0,0,0,0,0,2,0,0,0,0
effect,0,0,0,0,0,0,8,0,0,0,0
treachery,0,0,0,0,0,0,1,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,2,0
soldier,0,0,0,0,0,0,8,0,0,0,0
spend,0,0,0,0,0,0,0,0,0,5,0
conspire,0,0,0,0,0,0,0,0,0,1,0
realize,0,0,0,0,0,0,0,0,0,2,0
prominence,0,0,0,0,0,0,2,0,0,0,0
ill,1,0,1,0,0,0,0,0,0,0,0
reward,0,0,0,0,0,0,0,0,0,2,0
dissatisfied,1,0,0,0,0,0,0,0,0,0,0
inadequacy,0,0,0,0,0,0,1,0,0,0,0
scheme,0,0,0,0,0,0,4,0,0,0,0
affiliate,0,0,0,0,0,0,0,0,0,2,0
traitorous,1,0,0,0,0,0,0,0,0,0,0
urge,0,0,0,0,0,0,0,0,0,2,0
undoubtedly,0,0,1,0,0,0,0,0,0,0,0
briefly,0,0,2,0,0,0,0,0,0,0,0
non,4,0,0,0,0,0,0,0,0,0,0
tired,1,0,0,0,0,0,0,0,0,0,0
entity,0,0,0,0,0,0,1,0,0,0,0
fundamental,2,0,0,0,0,0,0,0,0,0,0
consent,0,0,0,0,0,0,3,0,0,0,0
imposition,0,0,0,0,0,0,3,0,0,0,0
oblige,0,0,0,0,0,0,0,0,0,2,0
holder,0,0,0,0,0,0,1,0,0,0,0
organ,0,0,0,0,0,0,3,0,0,0,0
sort,0,0,0,0,0,0,2,0,0,0,0
ministry,0,0,0,0,0,0,3,0,0,0,0
ministerial,1,0,0,0,0,0,0,0,0,0,0
article,0,0,0,0,0,0,3,0,0,0,0
shipbuilding,0,0,0,0,0,0,5,0,0,0,0
authoritarian,2,0,0,0,0,0,0,0,0,0,0
bureaucratic,1,0,0,0,0,0,0,0,0,0,0
furthermore,0,0,1,0,0,0,0,0,0,0,0
stem,0,0,0,0,0,0,0,0,0,1,0
reaction,0,0,0,0,0,0,2,0,0,0,0
climax,0,0,0,0,0,0,3,0,0,0,0
ordinance,0,0,0,0,0,0,3,0,0,0,0
edification,0,0,0,0,0,0,1,0,0,0,0
smack,0,0,0,0,0,0,0,0,0,1,0
suited,1,0,0,0,0,0,0,0,0,0,0
teaching,0,0,0,0,0,0,1,0,0,0,0
reason,0,0,0,0,0,0,5,0,0,0,0
bitterness,0,0,0,0,0,0,1,0,0,0,0
grammar,0,0,0,0,0,0,1,0,0,0,0
footing,0,0,0,0,0,0,2,0,0,0,0
convening,0,0,0,0,0,0,1,0,0,0,0
promulgation,0,0,0,0,0,0,1,0,0,0,0
foundation,0,0,0,0,0,0,4,0,0,0,0
liking,0,0,0,0,0,0,1,0,0,0,0
resist,0,0,0,0,0,0,0,0,0,4,0
abolition,0,0,0,0,0,0,5,0,0,0,0
absorption,0,0,0,0,0,0,1,0,0,0,0
worry,0,0,0,0,0,0,0,0,0,1,0
loyalty,0,0,0,0,0,0,2,0,0,0,0
virtue,0,0,0,0,0,0,2,0,0,0,0
manifesto,0,0,0,0,0,0,1,0,0,0,0
enforceable,1,0,0,0,0,0,0,0,0,0,0
russification,0,0,0,0,0,0,1,0,0,0,0
ultranationalist,1,0,0,0,0,0,0,0,0,0,0
enactment,0,0,0,0,0,0,1,0,0,0,0
ready,2,0,0,0,0,0,0,0,0,0,0
constitutionalist,1,0,0,0,0,0,1,0,0,0,0
report,0,0,0,0,0,0,2,0,0,3,0
disbanded,1,0,0,0,0,0,0,0,0,0,0
violence,0,0,0,0,0,0,2,0,0,0,0
marxist,1,0,0,0,0,0,0,0,0,0,0
tenet,0,0,0,0,0,0,1,0,0,0,0
unwilling,1,0,0,0,0,0,0,0,0,0,0
tsarist,1,0,0,0,0,0,0,0,0,0,0
avail,0,0,0,0,0,0,0,0,0,1,0
momentary,1,0,0,0,0,0,0,0,0,0,0
weakness,0,0,0,0,0,0,3,0,0,0,0
insistent,1,0,0,0,0,0,0,0,0,0,0
unrepresentative,1,0,0,0,0,0,0,0,0,0,0
stroke,0,0,0,0,0,0,1,0,0,0,0
polarize,0,0,0,0,0,0,0,0,0,1,0
potentially,0,0,1,0,0,0,0,0,0,0,0
command,0,0,0,0,0,0,1,0,0,3,0
constantly,0,0,1,0,0,0,0,0,0,0,0
assault,0,0,0,0,0,0,1,0,0,0,0
afresh,0,0,1,0,0,0,0,0,0,0,0
complier,0,0,0,0,0,0,1,0,0,0,0
overstep,0,0,0,0,0,0,0,0,0,1,0
wield,0,0,0,0,0,0,0,0,0,1,0
avert,0,0,0,0,0,0,0,0,0,2,0
prison,0,0,0,0,0,0,9,0,0,0,0
camp,0,0,0,0,0,0,2,0,0,0,0
contingent,0,0,0,0,0,0,2,0,0,0,0
task,0,0,0,0,0,0,3,0,0,0,0
proposal,0,0,0,0,0,0,4,0,0,0,0
presidential,2,0,0,0,0,0,0,0,0,0,0
popularly,0,0,1,0,0,0,0,0,0,0,0
confirm,0,0,0,0,0,0,0,0,0,3,0
republicanism,0,0,0,0,0,0,1,0,0,0,0
regalia,0,0,0,0,0,0,1,0,0,0,0
inside,0,1,0,0,0,0,0,0,0,0,0
rightist,2,0,0,0,0,0,0,0,0,0,0
pro,6,0,0,0,0,0,1,0,0,0,0
suppression,0,0,0,0,0,0,1,0,0,0,0
antidemocratic,1,0,0,0,0,0,0,0,0,0,0
commodity,0,0,0,0,0,0,2,0,0,0,0
acre,0,0,0,0,0,0,1,0,0,0,0
hectare,0,0,0,0,0,0,1,0,0,0,0
labourer,0,0,0,0,0,0,1,0,0,0,0
consistently,0,0,2,0,0,0,0,0,0,0,0
reshuffling,0,0,0,0,0,0,1,0,0,0,0
utmost,1,0,0,0,0,0,0,0,0,0,0
reconcile,0,0,0,0,0,0,0,0,0,2,0
presidency,0,0,0,0,0,0,5,0,0,0,0
we,0,0,0,0,0,0,0,0,0,1,0
determinedly,0,0,1,0,0,0,0,0,0,0,0
minimize,0,0,0,0,0,0,0,0,0,2,0
recrimination,0,0,0,0,0,0,1,0,0,0,0
amnesty,0,0,0,0,0,0,3,0,0,0,0
exclusively,0,0,3,0,0,0,0,0,0,0,0
reformist,2,0,0,0,0,0,0,0,0,0,0
preach,0,0,0,0,0,0,0,0,0,2,0
treason,0,0,0,0,0,0,5,0,0,0,0
intent,0,0,0,0,0,0,1,0,0,0,0
terrorism,0,0,0,0,0,0,1,0,0,0,0
underground,0,0,1,0,0,0,0,0,0,0,0
strip,0,0,0,0,0,0,0,0,0,4,0
afterward,0,0,7,0,0,0,0,0,0,0,0
speech,0,0,0,0,0,0,2,0,0,0,0
failure,0,0,0,0,0,0,3,0,0,0,0
prohibition,0,0,0,0,0,0,1,0,0,0,0
crime,0,0,0,0,0,0,3,0,0,0,0
smuggling,0,0,0,0,0,0,1,0,0,0,0
repeal,0,0,0,0,0,0,0,0,0,1,0
fascist,2,0,0,0,0,0,0,0,0,0,0
dictate,0,0,0,0,0,0,0,0,0,1,0
disrupt,0,0,0,0,0,0,0,0,0,1,0
engender,0,0,0,0,0,0,0,0,0,1,0
italian,1,0,0,0,0,0,0,0,0,0,0
fascism,0,0,0,0,0,0,1,0,0,0,0
espouse,0,0,0,0,0,0,0,0,0,1,0
anticommunism,0,0,0,0,0,0,1,0,0,0,0
hatred,0,0,0,0,0,0,1,0,0,0,0
unofficially,0,0,1,0,0,0,0,0,0,0,0
intimidate,0,0,0,0,0,0,0,0,0,1,0
tactic,0,0,0,0,0,0,1,0,0,0,0
kidnapping,0,0,0,0,0,0,1,0,0,0,0
terror,0,0,0,0,0,0,1,0,0,0,0
preparation,0,0,0,0,0,0,4,0,0,0,0
challenge,0,0,0,0,0,0,2,0,0,0,0
disarm,0,0,0,0,0,0,0,0,0,1,0
comply,0,0,0,0,0,0,0,0,0,1,0
evaporate,0,0,0,0,0,0,0,0,0,1,0
bitterly,0,0,1,0,0,0,0,0,0,0,0
progressively,0,0,1,0,0,0,0,0,0,0,0
enmity,0,0,0,0,0,0,1,0,0,0,0
explicit,1,0,0,0,0,0,0,0,0,0,0
constitutionally,0,0,2,0,0,0,0,0,0,0,0
binding,2,0,0,0,0,0,0,0,0,0,0
influential,1,0,0,0,0,0,0,0,0,0,0
ratify,0,0,0,0,0,0,0,0,0,1,0
rearming,0,0,0,0,0,0,1,0,0,0,0
courageous,1,0,0,0,0,0,0,0,0,0,0
rename,0,0,0,0,0,0,0,0,0,1,0
capitulation,0,0,0,0,0,0,1,0,0,0,0
offensive,0,0,0,0,0,0,4,0,0,0,0
reluctant,1,0,0,0,0,0,0,0,0,0,0
breakthrough,0,0,0,0,0,0,2,0,0,0,0
armistice,0,0,0,0,0,0,5,0,0,0,0
pledge,0,0,0,0,0,0,4,0,0,2,0
equivalent,0,0,0,0,0,0,1,0,0,0,0
meantime,0,0,0,0,0,0,1,0,0,0,0
clash,0,0,0,0,0,0,1,0,0,0,0
reiterate,0,0,0,0,0,0,0,0,0,1,0
displace,0,0,0,0,0,0,0,0,0,1,0
envoy,0,0,0,0,0,0,5,0,0,0,0
hone,0,0,0,0,0,0,0,0,0,1,0
diplomatic,6,0,0,0,0,0,0,0,0,0,0
commissioner,0,0,0,0,0,0,1,0,0,0,0
strife,0,0,0,0,0,0,1,0,0,0,0
team,0,0,0,0,0,0,1,0,0,0,0
talk,0,0,0,0,0,0,1,0,0,0,0
vision,0,0,0,0,0,0,2,0,0,0,0
participant,0,0,0,0,0,0,2,0,0,0,0
rotate,0,0,0,0,0,0,0,0,0,2,0
punitive,1,0,0,0,0,0,0,0,0,0,0
bombing,0,0,0,0,0,0,1,0,0,0,0
encounter,0,0,0,0,0,0,1,0,0,1,0
cautious,2,0,0,0,0,0,0,0,0,0,0
inspector,0,0,0,0,0,0,1,0,0,0,0
israeli,1,0,0,0,0,0,0,0,0,0,0
mediate,0,0,0,0,0,0,0,0,0,2,0
separatist,1,0,0,0,0,0,0,0,0,0,0
albanian,1,0,0,0,0,0,0,0,0,0,0
governance,0,0,0,0,0,0,1,0,0,0,0
shīʿite,1,0,0,0,0,0,0,0,0,0,0
prohibit,0,0,0,0,0,0,0,0,0,2,0
détente,0,0,0,0,0,0,1,0,0,0,0
complication,0,0,0,0,0,0,1,0,0,0,0
cancel,0,0,0,0,0,0,0,0,0,1,0
severely,0,0,4,0,0,0,0,0,0,0,0
warn,0,0,0,0,0,0,0,0,0,1,0
moscow,1,0,0,0,0,0,0,0,0,0,0
jeopardize,0,0,0,0,0,0,0,0,0,1,0
demise,0,0,0,0,0,0,2,0,0,0,0
pivotal,2,0,0,0,0,0,0,0,0,0,0
precarious,1,0,0,0,0,0,0,0,0,0,0
similarity,0,0,0,0,0,0,1,0,0,0,0
politics,0,0,0,0,0,0,1,0,0,0,0
antipersonnel,2,0,0,0,0,0,0,0,0,0,0
absorb,0,0,0,0,0,0,0,0,0,1,0
prewar,1,0,0,0,0,0,0,0,0,0,0
rebuilding,0,0,0,0,0,0,1,0,0,0,0
colonization,0,0,0,0,0,0,1,0,0,0,0
resettle,0,0,0,0,0,0,0,0,0,1,0
devaluate,0,0,0,0,0,0,0,0,0,1,0
allege,0,0,0,0,0,0,0,0,0,1,0
desire,0,0,0,0,0,0,1,0,0,1,0
satisfy,0,0,0,0,0,0,0,0,0,2,0
reemerge,0,0,0,0,0,0,0,0,0,2,0
bad,1,0,0,0,0,0,0,0,0,0,0
peacetime,0,0,0,0,0,0,1,0,0,0,0
skyrocket,0,0,0,0,0,0,0,0,0,1,0
privatize,0,0,0,0,0,0,0,0,0,2,0
rationalization,0,0,0,0,0,0,1,0,0,0,0
displeasure,0,0,0,0,0,0,1,0,0,0,0
oust,0,0,0,0,0,0,0,0,0,2,0
positive,2,0,0,0,0,0,0,0,0,0,0
tech,0,0,0,0,0,0,1,0,0,0,0
integration,0,0,0,0,0,0,2,0,0,0,0
internationalization,0,0,0,0,0,0,1,0,0,0,0
confidential,1,0,0,0,0,0,0,0,0,0,0
attorney,0,0,0,0,0,0,1,0,0,0,0
broaden,0,0,0,0,0,0,0,0,0,1,0
nominate,0,0,0,0,0,0,0,0,0,3,0
threshold,0,0,0,0,0,0,2,0,0,0,0
runoff,0,0,0,0,0,0,2,0,0,0,0
narrowly,0,0,2,0,0,0,0,0,0,0,0
inauguration,0,0,0,0,0,0,1,0,0,0,0
cochair,0,0,0,0,0,0,1,0,0,0,0
bar,0,0,0,0,0,0,0,0,0,1,0
funding,0,0,0,0,0,0,5,0,0,0,0
tarnish,0,0,0,0,0,0,0,0,0,1,0
relinquish,0,0,0,0,0,0,0,0,0,4,0
tumble,0,0,0,0,0,0,0,0,0,1,0
skeptical,2,0,0,0,0,0,0,0,0,0,0
surprise,0,0,0,0,0,0,2,0,0,0,0
vault,0,0,0,0,0,0,0,0,0,1,0
bailout,0,0,0,0,0,0,1,0,0,0,0
hit,0,0,0,0,0,0,2,0,0,3,0
similarly,0,0,2,0,0,0,0,0,0,0,0
openly,0,0,1,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0,0
religiously,0,0,1,0,0,0,0,0,0,0,0
gently,0,0,2,0,0,0,0,0,0,0,0
geologically,0,0,1,0,0,0,0,0,0,0,0
alter,0,0,0,0,0,0,0,0,0,2,0
southwesterly,1,0,0,0,0,0,0,0,0,0,0
highland,0,0,0,0,0,0,2,0,0,0,0
extremity,0,0,0,0,0,0,2,0,0,0,0
overlap,0,0,0,0,0,0,0,0,0,2,0
sparsely,0,0,1,0,0,0,0,0,0,0,0
populate,0,0,0,0,0,0,0,0,0,2,0
undulating,1,0,0,0,0,0,0,0,0,0,0
rounded,2,0,0,0,0,0,0,0,0,0,0
valley,0,0,0,0,0,0,3,0,0,0,0
demarcate,0,0,0,0,0,0,0,0,0,1,0
southernmost,3,0,0,0,0,0,0,0,0,0,0
magnificent,1,0,0,0,0,0,0,0,0,0,0
wooded,4,0,0,0,0,0,0,0,0,0,0
stony,1,0,0,0,0,0,0,0,0,0,0
enormous,3,0,0,0,0,0,0,0,0,0,0
recently,0,0,4,0,0,0,0,0,0,0,0
bothnian,1,0,0,0,0,0,0,0,0,0,0
fragmented,2,0,0,0,0,0,0,0,0,0,0
clayey,2,0,0,0,0,0,0,0,0,0,0
intermingle,0,0,0,0,0,0,0,0,0,1,0
physiographically,0,0,1,0,0,0,0,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,2,0
westward,0,0,3,0,0,0,0,0,0,0,0
conducive,1,0,0,0,0,0,0,0,0,0,0
tannery,0,0,0,0,0,0,1,0,0,0,0
ironwork,0,0,0,0,0,0,1,0,0,0,0
grind,0,0,0,0,0,0,0,0,0,1,0
direction,0,0,0,0,0,0,2,0,0,0,0
outcrop,0,0,0,0,0,0,0,0,0,1,0
southeastward,0,0,1,0,0,0,0,0,0,0,0
empty,0,0,0,0,0,0,0,0,0,2,0
archaic,1,0,0,0,0,0,0,0,0,0,0
gneiss,0,0,0,0,0,0,1,0,0,0,0
polluted,1,0,0,0,0,0,0,0,0,0,0
acidification,0,0,0,0,0,0,2,0,0,0,0
sedimentary,1,0,0,0,0,0,0,0,0,0,0
uplift,0,0,0,0,0,0,1,0,0,0,0
rainy,2,0,0,0,0,0,0,0,0,0,0
sunlight,0,0,0,0,0,0,1,0,0,0,0
clock,0,0,0,0,0,0,1,0,0,0,0
semidarkness,0,0,0,0,0,0,1,0,0,0,0
daylight,0,0,0,0,0,0,1,0,0,0,0
darkness,0,0,0,0,0,0,1,0,0,0,0
twilight,0,0,0,0,0,0,1,0,0,0,0
interaction,0,0,0,0,0,0,1,0,0,0,0
irregular,1,0,0,0,0,0,0,0,0,0,0
overnight,0,0,1,0,0,0,0,0,0,0,0
mushroom,0,0,0,0,0,0,2,0,0,1,0
hike,0,0,0,0,0,0,0,0,0,1,0
treeless,1,0,0,0,0,0,0,0,0,0,0
heath,0,0,0,0,0,0,1,0,0,0,0
alpine,2,0,0,0,0,0,0,0,0,0,0
flora,0,0,0,0,0,0,2,0,0,0,0
orchid,0,0,0,0,0,0,1,0,0,0,0
moose,0,0,0,0,0,0,3,0,0,0,0
alces,0,0,0,0,0,0,0,0,0,0,2
developed,3,0,0,0,0,0,0,0,0,0,0
antler,0,0,0,0,0,0,1,0,0,0,0
researcher,0,0,0,0,0,0,1,0,0,0,0
comeback,0,0,0,0,0,0,1,0,0,0,0
hazard,0,0,0,0,0,0,1,0,0,0,0
hunting,0,0,0,0,0,0,4,0,0,0,0
regulate,0,0,0,0,0,0,0,0,0,2,0
birdlife,0,0,0,0,0,0,1,0,0,0,0
migratory,2,0,0,0,0,0,0,0,0,0,0
crane,0,0,0,0,0,0,1,0,0,0,0
goose,0,0,0,0,0,0,1,0,0,0,0
aquatic,1,0,0,0,0,0,0,0,0,0,0
mackerel,0,0,0,0,0,0,2,0,0,0,0
salty,1,0,0,0,0,0,0,0,0,0,0
saline,1,0,0,0,0,0,0,0,0,0,0
atlantic,2,0,0,0,0,0,0,0,0,0,0
staple,2,0,0,0,0,0,0,0,0,0,0
conservation,0,0,0,0,0,0,1,0,0,0,0
vanguard,0,0,0,0,0,0,1,0,0,0,0
environment,0,0,0,0,0,0,1,0,0,0,0
wilderness,0,0,0,0,0,0,1,0,0,0,0
damage,0,0,0,0,0,0,0,0,0,1,0
groundwater,0,0,0,0,0,0,1,0,0,0,0
sulfur,0,0,0,0,0,0,2,0,0,0,0
fallout,0,0,0,0,0,0,1,0,0,0,0
contamination,0,0,0,0,0,0,1,0,0,0,0
discharge,0,0,0,0,0,0,0,0,0,1,0
unusually,0,0,2,0,0,0,0,0,0,0,0
neighbouring,1,0,0,0,0,0,0,0,0,0,0
herding,0,0,0,0,0,0,2,0,0,0,0
subgroup,0,0,0,0,0,0,1,0,0,0,0
faeroese,1,0,0,0,0,0,0,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,1,0
syntax,0,0,0,0,0,0,1,0,0,0,0
rikssvenska,0,0,0,0,0,0,0,0,0,0,1
homogenize,0,0,0,0,0,0,0,0,0,1,0
adjoin,0,0,0,0,0,0,0,0,0,1,0
inaccessible,1,0,0,0,0,0,0,0,0,0,0
habitat,0,0,0,0,0,0,2,0,0,0,0
artifact,0,0,0,0,0,0,1,0,0,0,0
carving,0,0,0,0,0,0,3,0,0,0,0
tandem,0,0,0,0,0,0,1,0,0,0,0
inform,0,0,0,0,0,0,0,0,0,2,0
mythic,1,0,0,0,0,0,0,0,0,0,0
cycle,0,0,0,0,0,0,1,0,0,0,0
cosmology,0,0,0,0,0,0,1,0,0,0,0
deed,0,0,0,0,0,0,1,0,0,0,0
giant,0,0,0,0,0,0,1,0,0,0,0
demon,0,0,0,0,0,0,1,0,0,0,0
sacrificial,1,0,0,0,0,0,0,0,0,0,0
preeminent,1,0,0,0,0,0,0,0,0,0,0
convent,0,0,0,0,0,0,1,0,0,0,0
unintelligible,1,0,0,0,0,0,0,0,0,0,0
disperse,0,0,0,0,0,0,0,0,0,2,0
paleo,1,0,0,0,0,0,0,0,0,0,0
pack,0,0,0,0,0,0,1,0,0,0,0
decoy,0,0,0,0,0,0,1,0,0,0,0
nomadism,0,0,0,0,0,0,2,0,0,0,0
tent,0,0,0,0,0,0,1,0,0,0,0
turf,0,0,0,0,0,0,1,0,0,0,0
hut,0,0,0,0,0,0,1,0,0,0,0
herder,0,0,0,0,0,0,1,0,0,0,0
communally,0,0,1,0,0,0,0,0,0,0,0
individually,0,0,1,0,0,0,0,0,0,0,0
fisherman,0,0,0,0,0,0,1,0,0,0,0
freshwater,0,0,0,0,0,0,1,0,0,0,0
shaman,0,0,0,0,0,0,1,0,0,0,0
sami,3,0,0,0,0,0,0,0,0,0,0
shamanistic,1,0,0,0,0,0,0,0,0,0,0
congregationalism,0,0,0,0,0,0,1,0,0,0,0
periodically,0,0,1,0,0,0,0,0,0,0,0
assertive,1,0,0,0,0,0,0,0,0,0,0
pasture,0,0,0,0,0,0,1,0,0,0,0
dusk,0,0,0,0,0,0,1,0,0,0,0
junction,0,0,0,0,0,0,1,0,0,0,0
opposite,0,1,0,0,0,0,0,0,0,0,0
nucleus,0,0,0,0,0,0,3,0,0,0,0
boulevard,0,0,0,0,0,0,1,0,0,0,0
avenue,0,0,0,0,0,0,1,0,0,0,0
suburb,0,0,0,0,0,0,1,0,0,0,0
overpass,0,0,0,0,0,0,1,0,0,0,0
salvage,0,0,0,0,0,0,0,0,0,1,0
warship,0,0,0,0,0,0,2,0,0,0,0
wholesale,1,0,0,0,0,0,0,0,0,0,0
retail,1,0,0,0,0,0,0,0,0,0,0
headquarters,0,0,0,0,0,0,1,0,0,0,0
host,0,0,0,0,0,0,0,0,0,2,0
clan,0,0,0,0,0,0,1,0,0,0,0
hospitality,0,0,0,0,0,0,1,0,0,0,0
modernization,0,0,0,0,0,0,3,0,0,0,0
nucleated,1,0,0,0,0,0,0,0,0,0,0
seacoast,0,0,0,0,0,0,1,0,0,0,0
lakeshore,0,0,0,0,0,0,1,0,0,0,0
triangle,0,0,0,0,0,0,1,0,0,0,0
depopulation,0,0,0,0,0,0,1,0,0,0,0
countermeasure,0,0,0,0,0,0,1,0,0,0,0
outlying,1,0,0,0,0,0,0,0,0,0,0
privately,0,0,4,0,0,0,0,0,0,0,0
involvement,0,0,0,0,0,0,1,0,0,0,0
amount,0,0,0,0,0,0,0,0,0,1,0
dependent,4,0,0,0,0,0,0,0,0,0,0
peg,0,0,0,0,0,0,1,0,0,0,0
ecu,0,0,0,0,0,0,1,0,0,0,0
valuation,0,0,0,0,0,0,1,0,0,0,0
float,0,0,0,0,0,0,0,0,0,1,0
board,0,0,0,0,0,0,4,0,0,0,0
sustain,0,0,0,0,0,0,0,0,0,2,0
competitiveness,0,0,0,0,0,0,1,0,0,0,0
transnational,1,0,0,0,0,0,0,0,0,0,0
growing,0,0,0,0,0,0,1,0,0,0,0
parcel,0,0,0,0,0,0,1,0,0,0,0
oilseed,0,0,0,0,0,0,1,0,0,0,0
hay,0,0,0,0,0,0,1,0,0,0,0
fertilizer,0,0,0,0,0,0,1,0,0,0,0
forestland,0,0,0,0,0,0,2,0,0,0,0
complementary,1,0,0,0,0,0,0,0,0,0,0
timberland,0,0,0,0,0,0,1,0,0,0,0
regrowth,0,0,0,0,0,0,1,0,0,0,0
ratio,0,0,0,0,0,0,2,0,0,0,0
cutting,0,0,0,0,0,0,1,0,0,0,0
enforce,0,0,0,0,0,0,0,0,0,3,0
mapping,0,0,0,0,0,0,1,0,0,0,0
inventory,0,0,0,0,0,0,1,0,0,0,0
identify,0,0,0,0,0,0,0,0,0,2,0
biodiversity,0,0,0,0,0,0,1,0,0,0,0
shrimp,0,0,0,0,0,0,1,0,0,0,0
lobster,0,0,0,0,0,0,1,0,0,0,0
metallic,1,0,0,0,0,0,0,0,0,0,0
waterpower,0,0,0,0,0,0,2,0,0,0,0
endow,0,0,0,0,0,0,0,0,0,1,0
unprofitable,1,0,0,0,0,0,0,0,0,0,0
extract,0,0,0,0,0,0,0,0,0,2,0
län,0,0,0,0,0,0,0,0,0,0,5
smelt,0,0,0,0,0,0,0,0,0,1,0
charcoal,0,0,0,0,0,0,2,0,0,0,0
reconstruction,0,0,0,0,0,0,1,0,0,0,0
blast,0,0,0,0,0,0,1,0,0,0,0
furnace,0,0,0,0,0,0,1,0,0,0,0
sawmill,0,0,0,0,0,0,1,0,0,0,0
prefabricated,1,0,0,0,0,0,0,0,0,0,0
automotive,2,0,0,0,0,0,0,0,0,0,0
aerospace,0,0,0,0,0,0,1,0,0,0,0
automaker,0,0,0,0,0,0,1,0,0,0,0
electronics,0,0,0,0,0,0,1,0,0,0,0
vitality,0,0,0,0,0,0,1,0,0,0,0
creativity,0,0,0,0,0,0,2,0,0,0,0
petrochemical,0,0,0,0,0,0,1,0,0,0,0
advanced,2,0,0,0,0,0,0,0,0,0,0
matériel,0,0,0,0,0,0,1,0,0,0,1
niche,0,0,0,0,0,0,1,0,0,0,0
gdp,0,0,0,0,0,0,1,0,0,0,0
semi,1,0,0,0,0,0,0,0,0,0,0
finished,1,0,0,0,0,0,0,0,0,0,0
diversified,1,0,0,0,0,0,0,0,0,0,0
motor,0,0,0,0,0,0,1,0,0,0,0
vehicle,0,0,0,0,0,0,1,0,0,0,0
coffee,0,0,0,0,0,0,3,0,0,0,0
tea,0,0,0,0,0,0,1,0,0,0,0
actively,0,0,3,0,0,0,0,0,0,0,0
consultancy,0,0,0,0,0,0,1,0,0,0,0
tertiary,1,0,0,0,0,0,0,0,0,0,0
reverse,0,0,0,0,0,0,0,0,0,1,0
entrepreneurship,0,0,0,0,0,0,1,0,0,0,0
preschooler,0,0,0,0,0,0,1,0,0,0,0
differential,0,0,0,0,0,0,1,0,0,0,0
homemaker,0,0,0,0,0,0,1,0,0,0,0
normal,1,0,0,0,0,0,0,0,0,0,0
statutory,2,0,0,0,0,0,0,0,0,0,0
workweek,0,0,0,0,0,0,1,0,0,0,0
norm,0,0,0,0,0,0,1,0,0,0,0
absence,0,0,0,0,0,0,2,0,0,0,0
parental,1,0,0,0,0,0,0,0,0,0,0
cohort,0,0,0,0,0,0,1,0,0,0,0
merger,0,0,0,0,0,0,1,0,0,0,0
structural,1,0,0,0,0,0,0,0,0,0,0
marginal,1,0,0,0,0,0,0,0,0,0,0
disburse,0,0,0,0,0,0,0,0,0,1,0
chiefly,0,0,2,0,0,0,0,0,0,0,0
drastically,0,0,1,0,0,0,0,0,0,0,0
tremendously,0,0,1,0,0,0,0,0,0,0,0
luxurious,2,0,0,0,0,0,0,0,0,0,0
ferryboat,0,0,0,0,0,0,1,0,0,0,0
trans,2,0,0,0,0,0,0,0,0,0,1
sweden,2,0,0,0,0,0,0,0,0,0,0
lock,0,0,0,0,0,0,2,0,0,0,0
surmount,0,0,0,0,0,0,0,0,0,1,0
mileage,0,0,0,0,0,0,1,0,0,0,0
backbone,0,0,0,0,0,0,2,0,0,0,0
tram,0,0,0,0,0,0,1,0,0,0,0
aviation,0,0,0,0,0,0,1,0,0,0,0
indirectly,0,0,1,0,0,0,0,0,0,0,0
penetration,0,0,0,0,0,0,1,0,0,0,0
online,1,0,0,0,0,0,0,0,0,0,0
parliamentarism,0,0,0,0,0,0,1,0,0,0,0
exert,0,0,0,0,0,0,0,0,0,2,0
